conv_id,turn_id,text
3DGDV62G8TM8KCQ6ER66IR2EOGF2P7_3ZRKL6Z1FDGVCYE55NVPF01QLJRGSK,13,"Question 1: What is the frequency of Scoops (magazine)?
Answer 1: Weekly
Topic: Scoops (magazine) (Introduction)

Question 2: What type of magazine is it?
Answer 2: Science fiction magazine
Topic: Scoops (magazine) (Introduction)

Question 3: Who are the publishers?
Answer 3: Pearson's
Topic: Scoops (magazine) (Introduction)

Question 4: When did this genre originate?
Answer 4: Early 1900s
Topic: Science fiction magazine (History of science fiction magazines.)

Question 5: When did it first appear in film?
Answer 5: 1902
Topic: Science fiction (Film.)

Question 6: Which was the movie?
Answer 6: A Trip to the Moon
Topic: Science fiction (Film.)

Question 7: When was this movie released?
Answer 7: 1902
Topic: A Trip to the Moon (Release.)

"
31D0ZWOD0A57DP1SF8DIPAXJBPIA06_3Y7LTZE0YTSOUJLGP771VACZ0YSUZR,13,"Question 1: what was the capitol of the roman empire
Answer 1: Constantinople
Topic: Western Roman Empire (Further divisions.)

Question 2: What led to the empire's fall?
Answer 2: The death of Nepos and abolition of the Western Empire by Zeno
Topic: Western Roman Empire (Fall of the Empire.)

Question 3: What crisis did it face in the third century?
Answer 3: After assassination of Alexander Severus, the Roman Empire sank into a 50-year period of civil war
Topic: Western Roman Empire (Crisis of the Third Century.)

Question 4: Was there any need for the restoration?
Answer 4: Yes
Topic: Western Roman Empire (Attempted restorations of a Western court.)

Question 5: What does tetrarchy as per the empire mean?
Answer 5: This system effectively divided the Empire into four major regions, as a way to avoid the civil unrest that had marked the 3rd century.
Topic: Western Roman Empire (Tetrarchy.)

Question 6: What were the names of the regions ?
Answer 6: Mediolanum, Trier, Sirmium and Nicomedia.
Topic: Western Roman Empire (Tetrarchy.)

Question 7: Were there any archaeological discoveries made at the second last place?
Answer 7: Yes, at Glac, a palace is being excavated
Topic: Sirmium (Archeological findings.)

"
3ABAOCJ4R8AW3JFGT9X2D7J1JX7MQD_3T8DUCXY0NCUOFOEL4NSDQO435Z9TF,5,"Question 1: having all units in atomic standards is more useful. explain
Answer 1: UNANSWERABLE
Topic: 

Question 2: Is there a body or organization that controls it?
Answer 2: Yes - General Conference on Weights and Measures (CGPM)
Topic: International System of Units (Controlling body.)

Question 3: When was this established?
Answer 3: 20 May 1875
Topic: General Conference on Weights and Measures (Establishment.)

"
3J9UN9O9J3YIEI4W9EQVI90226L0JA_3FK4G712NX6BEU7Y5AITKGX8THGSS4,11,"Question 1: who ran in front of the kings horse
Answer 1: Emily Wilding Davison 
Topic: Emily Davison (Introduction)

Question 2: Who was she?
Answer 2: She was an English suffragette who fought for votes for women in Britain in the early twentieth century
Topic: Emily Davison (Introduction)

Question 3: And when was she born?
Answer 3:  11 October 1872
Topic: Emily Davison (Early life and education.)

Question 4: Did she graduate?
Answer 4: No, because degrees from Oxford were closed to women.
Topic: Emily Davison (Early life and education.)

Question 5: What activity or union did she join?
Answer 5: Women's Social and Political Union (WSPU)
Topic: Emily Davison (Activism.)

Question 6: And when was this formed?
Answer 6: 10 October 1903
Topic: Women's Social and Political Union (Early years.)

"
375VSR8FW1MJ209XGQJ9AXC0A71RZV_335VBRUREODFN5MFQM5AY2BOGFN9EL,9,"Question 1: For what is ""Providence, Rhode Island"" famous?
Answer 1: Providence is the capital and most populous city of the state of Rhode Island and is one of the oldest cities in the United States
Topic: Providence, Rhode Island (Introduction)

Question 2: What kind of culture is followed over there?
Answer 2: It has a non-rhotic accent, has most coffee and doughnut shops and restaurants per capita of any city in the country and in reputed as one of the most active and growing gay and lesbian communities in the Northeast
Topic: Providence, Rhode Island (Culture.)

Question 3: Are there any sister cities to it?
Answer 3: Yes. It had five sister cities
Topic: Providence, Rhode Island (Sister cities.)

Question 4: Mention a few interesting sites over there?
Answer 4: Waterplace Park and Riverwalk, Roger Williams Park, Roger Williams National Memorial and Prospect Terrace Park
Topic: Providence, Rhode Island (Sites of interest.)

Question 5: Why is the last site interesting?
Answer 5: For its dramatic elevated view of Providence's ""downcity.""
Topic: Prospect Terrace Park (Introduction)

"
34XASH8KMVZYRGUZO9PQX0GCULVMPH_39KMGHJ4S4NY0LJ8IJN2K28RJAI00D,21,"Question 1: What are the Final Fantasy Tactics?
Answer 1: It is a game.
Topic: Final Fantasy Tactics (Introduction)

Question 2: Who are the characters?
Answer 2: Ramza Beoulve, Delita Heiral, Barbaneth, Prince Goltana etc
Topic: Final Fantasy Tactics (Characters.)

Question 3: Please describe the gameplay?
Answer 3: Encounters take place on three-dimensional, isometric fields.
Topic: Final Fantasy Tactics (Gameplay.)

Question 4: What is the story about?
Answer 4: Ramza Beoulve, a highborn cadet who finds himself thrust into the middle of an intricate military conflict known as The Lion War, where two opposing noble factions are coveting the throne of the kingdom.
Topic: Final Fantasy Tactics (Introduction)

Question 5: Who developed the game?
Answer 5: Yasumi Matsuno
Topic: Final Fantasy Tactics (Introduction)

Question 6: When?
Answer 6: 1995
Topic: Final Fantasy Tactics (Development.)

Question 7: What kind of music does the game use?
Answer 7: Cassic of videogame music
Topic: Final Fantasy Tactics (Music.)

Question 8: Do you know who composed it?
Answer 8: Sakimoto and Iwata
Topic: Final Fantasy Tactics (Music.)

Question 9: Which was the latest version of this game?
Answer 9: ""Final Fantasy Tactics: The War of the Lions""
Topic: Final Fantasy Tactics (Versions and re-releases.)

Question 10: Do you know how many versions are there?
Answer 10: UNANSWERABLE
Topic: 

Question 11: The game developer you just mentioned, he has developed any other games?
Answer 11: Yes, Ogre Battle, Vagrant Story, Final Fantasy XII etc
Topic: Yasumi Matsuno (Introduction)

"
362E9TQF2HWJUBVB5YUYR08IW4CGI0_388CL5C1RJTZK8YSA79T4GCBS8JHLE,15,"Question 1: when did doctor strange come out on netflix
Answer 1: UNANSWERABLE
Topic: 

Question 2: Who is the lead character in the movie?
Answer 2: He is a Superhero based on a character from Marvel Comics with the same name
Topic: Doctor Strange (2016 film) (Introduction)

Question 3: When was the movie released?
Answer 3: IT had its world premier in Hong Kong on October 13, 2016 
Topic: Doctor Strange (2016 film) (Introduction)

Question 4: What is the movie about?
Answer 4: Its about a secret society that knows how to and protects earth from other dimensions. A Doctor who in a accident injures his hands to an extent of leaving them inoperable & how he learns of a paraplegic who mysteriously regained his legs and reaches the very same secret society and learns the mystic art form. 
Topic: Doctor Strange (2016 film) (Plot.)

Question 5: Did the above mentioned comic brand write any other books?
Answer 5: Yes.Spider Man, Thor, Captain America, Wolverine and many more
Topic: Marvel Comics (Introduction)

Question 6: When was it started?
Answer 6: In 1939
Topic: Marvel Comics (Timely Publications.)

Question 7: What was the first title that they launched?
Answer 7: Human Torch
Topic: Marvel Comics (Timely Publications.)

Question 8: What book is this character from?
Answer 8: He is writer Stan Lee's and artist Jack Kirby's reinvention of a similar, previous character, the android Human Torch of the same name and powers who was created in 1939 by writer-artist Carl Burgos for Marvel Comics' predecessor company, Timely Comics.
Topic: Human Torch (Introduction)

"
3LB1BGHFL229PGWMTGF8C7HVCCITYI_3NKW03WTLMDS8V9UXB3PM5LSHXJQW2,7,"Question 1: how many chapters are on the last of us
Answer 1: UNANSWERABLE
Topic: 

Question 2: What does it refers to?
Answer 2: It  is a 2013 action-adventure game
Topic: The Last of Us (Introduction)

Question 3: Who developed it?
Answer 3:  Naughty Dog
Topic: The Last of Us (Introduction)

Question 4: Is this a company?
Answer 4: Yes, it is an American first-party video game developer company
Topic: Naughty Dog (Introduction)

"
374UMBUHOA2JAMBFS14WZECXPACTCB_31J7RYEC0Q3B46TC3VDLWRJPR0ZL1A,3,"Question 1: What is Razing of Friesoythe?
Answer 1: It was the destruction of the town of Friesoythe in Lower Saxony.
Topic: Razing of Friesoythe (Introduction)

Question 2: In which country was that town located?
Answer 2: Germany
Topic: Friesoythe (Introduction)

"
36BTXXLZ2VEGBU5A0KM6W3C6SLSR4D_3XEIP58NL0TLBTYMGTF04NGGNO6ZL7,7,"Question 1: when did singapore became part of the british empire
Answer 1: 1819
Topic: History of Singapore (Introduction)

Question 2: Who settled in its ancient time during 1826 to 1867?
Answer 2: Penang and Malacca
Topic: History of Singapore (1826–1867: The Straits Settlements.)

Question 3: Which battle did this place witness during 1932 to 1945?
Answer 3: ""Battle of Pasir Panjang"", is one of the battles.
Topic: History of Singapore (1942–1945: The Battle for Singapore and Japanese occupation.)

Question 4: Who was this war fought between?
Answer 4: Japan and Singapore.
Topic: Battle of Pasir Panjang (Introduction)

"
3H4IKZHALBOHI4NOPIKLMSDWIW4NN4_3ZZAYRN1I6XXV2SKNT6AAGJTXOVOTL,3,"Question 1: who plays gandalf in the hobbit an unexpected journey
Answer 1: Ian McKellen
Topic: The Hobbit (film series) (Introduction)

Question 2: How many films are there in that series?
Answer 2: Three
Topic: The Hobbit (film series) (Introduction)

"
3PEG1BH7AEXE9PDOPFNW35WY8SBKBU_32ZCLEW0BZQL2Z8GQZ5LXA1AA7QJPF,19,"Question 1: mammals are the only group of animals to demonstrate significant protection of their young
Answer 1: UNANSWERABLE
Topic: 

Question 2: What is this particular group of animals?
Answer 2: The Belon the placental group.
Topic: Mammal (Classification.)

Question 3: Do they have hairs on their body?
Answer 3: Yes. The earliest evidence suggesting this is from 164 Million Years ago
Topic: Mammal (Earliest appearances of features.)

Question 4: Can you name a few examples of this group of animals?
Answer 4: Rodents, Bats, Hedgehogs, Monkeys & Humans among many others
Topic: Mammal (Introduction)

Question 5: What is the third one?
Answer 5: A hedgehog is any of the spiny mammals Their spiny protection resembles that of the unrelated porcupines, which are rodents, and echidnas, a type of monotreme.
Topic: Hedgehog (Introduction)

Question 6: What do they eat?
Answer 6: Insects, snails, frogs mushrooms and more
Topic: Hedgehog (Diet.)

Question 7: What diseases are they vulnerable to?
Answer 7: Cancer, fatty liver disease and cardiovascular disease. Cancer being the most common.
Topic: Hedgehog (Diseases.)

Question 8: What animals prey on them?
Answer 8: European Eagle Owl and Badgers
Topic: Hedgehog (Predators.)

Question 9: Where is the latter found?
Answer 9: UNANSWERABLE
Topic: 

Question 10: Are they hunted?
Answer 10: Yes. Hunting Badgers for Sport is common in many countries.
Topic: Badger (Hunting.)

"
3MGHRFQY2LV897ZVVERYSWFQEFKY01_3EHIMLB7F75451E9GI0PZBQ57IKH8B,11,"Question 1: where did the king and i come from
Answer 1: It is based on Margaret Landon's novel, ""Anna and the King of Siam"" 
Topic: The King and I (Introduction)

Question 2: Is it  based on any events in history?
Answer 2: Yes, it is derived from the memoirs of Anna Leonowens, governess to the children of King Mongkut of Siam in the early 1860s.
Topic: The King and I (Introduction)

Question 3: Was this lady ever married?
Answer 3: Yes, she married Thomas Leon Owens.
Topic: Anna Leonowens (Marriage, Western Australia and widowhood.)

Question 4: What other countries has she traveled to or worked in?
Answer 4:  Germany and Canada
Topic: Anna Leonowens (Canada and Germany.)

Question 5: Apart from the novel mentioned above, has she been portrayed in any other fictional work?
Answer 5: Talbot Jennings and Sally Benson adapted it into the screenplay for a dramatic film of the same name, starring Irene Dunne and Rex Harrison.
Topic: Anna Leonowens (Anna Leonowens in fiction and film.)

Question 6: Was the novelist of the previously mentioned novel involved in a lawsuit against anyone?
Answer 6: Landon charged the producers of the series with ""inaccurate and mutilated portrayals"" of her literary property and sued for copyright infringement.
Topic: Margaret Landon (Lawsuit over 1972 television series ""Anna and the King"".)

"
3H5TOKO3EEWADKNO39QL568VDGR46N_3HA5ODM5LF5EUV40UIUBF1408PKSV8,21,"Question 1: The Japanese battleship Yamashiro, what type is it categorized under?
Answer 1: She was outclassed by other Japanese battleships at the beginning of World War II, and played auxiliary roles for most of the war.
Topic: Japanese battleship Yamashiro (Introduction)

Question 2: Which company built these?
Answer 2: UNANSWERABLE
Topic: 

Question 3: Which year was her first voyage at sea?
Answer 3: 1917–1918
Topic: Japanese battleship Yamashiro (Construction and service.)

Question 4: What's the name of that  area she voyaged?
Answer 4: East Asia
Topic: Japanese battleship Yamashiro (Construction and service.)

Question 5: What armament did the battleship have?
Answer 5:  Twelve 45-calibre 14-inch guns, turrets, torpedo tubes, etc.
Topic: Japanese battleship Yamashiro (Armament.)

Question 6: In which battle was this ship used?
Answer 6: Battle of Surigao Strait, the southernmost action of the Battle of Leyte Gulf.
Topic: Japanese battleship Yamashiro (Introduction)

Question 7: Name some people who were present in the ship for the above battle?
Answer 7: UNANSWERABLE
Topic: 

Question 8: Was it wrecked eventually?
Answer 8: Yes, it was found in April 2017, but confirmed it's identity on 25th November 2017.
Topic: Japanese battleship Yamashiro (Wreck.)

Question 9: Who confirmed her identity?
Answer 9: Paul Allen and his crew
Topic: Japanese battleship Yamashiro (Wreck.)

Question 10: What caused its wrecking?
Answer 10: The ship got listed by almost 15 degrees after a bomb's near miss damaged the hull and flooded the starboard bilge, until counter-flooding in the port bilge righted the ship.
Topic: Japanese battleship Yamashiro (Battle of Surigao Strait.)

Question 11: Who is Allen?
Answer 11: He was an American business magnate, investor, and philanthropist.
Topic: Paul Allen (Introduction)

"
39O0SQZVJNDDUHNT2IKDZFWGJHS7RB_3Z8UJEJOCZJPPYQK6PH1VDK68T039F,9,"Question 1: who was america's first president vice president where was the nation's first capital
Answer 1: First President was George Washington,  First vice president was George H. W. Bush and the capital is Washington.
Topic: President of the United States (Development.)

Question 2: Who was Tyler?
Answer 2: He  was the tenth president of the United States.
Topic: John Tyler (Introduction)

Question 3: When did he start his political career?
Answer 3: 1811
Topic: John Tyler (Start in Virginia politics.)

Question 4: Did he witness any war in his political career?
Answer 4: Yes,  War of 1812 
Topic: John Tyler (War of 1812.)

Question 5: Whom was it fought between?
Answer 5:  The United States and its allies, and the United Kingdom of Great Britain and Ireland and its allies.
Topic: War of 1812 (Introduction)

"
3UDTAB6HH65T86RNN2ZITFMZ6W0905_3B286OTISENEFV2E1GNO7FCFBNOAJS,5,"Question 1: how old was taylor lautner when he played in shark boy and lava girl
Answer 1: He was 13 years of age.
Topic: Taylor Lautner (Introduction)

Question 2: Who is this person?
Answer 2: He is an American actor, voice actor, and model.
Topic: Taylor Lautner (Introduction)

Question 3: What is the storyline of the above mentioned movie?
Answer 3: Max is a 10-year-old lonely child in the suburbs of Austin who creates an imaginary dream world named Planet Drool, where all of his dreams come to life. He creates two characters; Sharkboy, who was raised by sharks after losing his father (who was a marine biologist) at sea and became a shark-hybrid himself, and Lavagirl, who can produce fire and lava, but has trouble touching objects without setting them on fire. The two left Max to guard Planet Drool.
Topic: The Adventures of Sharkboy and Lavagirl in 3-D (Plot.)

"
