conv_id,turn_id,text
3YLTXLH3DFCPBTDQ2Z20LXLVWW7HPQ_32L724R85LQP7OOA8HKLL9MAW9MPIR,29,"Question 1: three discoveries made by the voyager space probe
Answer 1: It photographed the Jovian system, discovered ongoing volcanic activity on the moon Io and about seven percent of the volume of Saturn's upper atmosphere is helium while almost all the rest is hydrogen
Topic: Voyager 1

Question 2: What is this thing actually?
Answer 2: A space probe that was launched by NASA
Topic: Voyager 1

Question 3: When was it launched?
Answer 3: September 5, 1977
Topic: Voyager 1

Question 4: What were its components?
Answer 4: 16 hydrazine thrusters, three-axis stabilization gyroscopes and referencing instruments
Topic: Voyager 1

Question 5: Can you tell me how it communicated?
Answer 5: he craft normally transmits data to Earth over Deep Space Network Channel 18, using a frequency of either 2.3 GHz or 8.4 GHz, while signals from Earth to Voyager are transmitted at 2.1 GHz
Topic: Voyager 1

Question 6: Which planetary bodies did it touch or rather observe during its journey?
Answer 6: Jupitar and saturn
Topic: Voyager 1

Question 7: Is there any spot on the former planet?
Answer 7: Yes. The Great Red Spot
Topic: Jupiter

Question 8: When was it explored?
Answer 8: December 4, 1973
Topic: Jupiter

Question 9: Who explored it?
Answer 9: Pioneer 10
Topic: Jupiter

Question 10: Was this also launched by the same organization you mentioned above?
Answer 10: Yes
Topic: Pioneer 10

Question 11: Tell me something about its design?
Answer 11: The bus with six long panels forms the hexagonal structure and houses propellant to control the orientation of the probe and eight of the eleven scientific instruments
Topic: Pioneer 10

Question 12: What is its present status?
Answer 12: On January 3, 2019, ""Pioneer 10"" was predicted to be 122.594 au from the Earth and traveling outward at about 2.52 au per year
Topic: Pioneer 10

Question 13: How is it represented in cultural context?
Answer 13: UNANSWERABLE
Topic: 

Question 14: Which mythical aspect does the above planet we were talking about has?
Answer 14: To the Babylonians, this object represented their god Marduk while the Romans called it ""the star of Jupiter"", as they believed it to be sacred to the principal god of Roman mythology
Topic: Jupiter

Question 15: Who is this Babylonian deity actually?
Answer 15: A late-generation god from ancient Mesopotamia and patron deity of the city of Babylon
Topic: Marduk

"
3K3G488TR2EYVCUA1AGGW58FWMS5QK_3WRAAIUSBJ5FAF73IK2PYOKUL3FAXR,13,"Question 1: which member of the beatles is still alive
Answer 1: Paul McCartney and Ringo Starr
Topic: Paul McCartney

Question 2: What was the role of the former in it?
Answer 2: He was the co-lead vocalist and bassist for the Beatles.
Topic: Paul McCartney

Question 3: Which was their debut album?
Answer 3: ""A Hard Day's Night""
Topic: The Beatles

Question 4: When was it released?
Answer 4: 1964
Topic: The Beatles

Question 5: What musical style do they follow?
Answer 5: Rooted in skiffle, beat and 1950s rock and roll - later ballads and Indian music to psychedelia and hard rock.
Topic: The Beatles

Question 6: Did they follow the same in the debut album?
Answer 6: UNANSWERABLE
Topic: 

Question 7: Have they worked for any films?
Answer 7: Yes, A Hard Day's Night.
Topic: A Hard Day's Night (film)

"
375VSR8FW1MJ209XGQJ9AXC0A71RZV_335VBRUREODFN5MFQM5AY2BOGFN9EL,9,"Question 1: For what is ""Providence, Rhode Island"" famous?
Answer 1: Providence is the capital and most populous city of the state of Rhode Island and is one of the oldest cities in the United States
Topic: Providence, Rhode Island

Question 2: What kind of culture is followed over there?
Answer 2: It has a non-rhotic accent, has most coffee and doughnut shops and restaurants per capita of any city in the country and in reputed as one of the most active and growing gay and lesbian communities in the Northeast
Topic: Providence, Rhode Island

Question 3: Are there any sister cities to it?
Answer 3: Yes. It had five sister cities
Topic: Providence, Rhode Island

Question 4: Mention a few interesting sites over there?
Answer 4: Waterplace Park and Riverwalk, Roger Williams Park, Roger Williams National Memorial and Prospect Terrace Park
Topic: Providence, Rhode Island

Question 5: Why is the last site interesting?
Answer 5: For its dramatic elevated view of Providence's ""downcity.""
Topic: Prospect Terrace Park

"
3WPCIUYH1AE6R51VXKSUZM7UUMJTDD_37ZQELHEQ04B0M2ODH5L9DOWEIPMNN,19,"Question 1: who played the elf princess in lord of the rings
Answer 1: UNANSWERABLE
Topic: 

Question 2: When was the first film in this series released?
Answer 2: 2001
Topic: The Lord of the Rings (film series)

Question 3: What was it called?
Answer 3: UNANSWERABLE
Topic: 

Question 4: Which was the company that released it?
Answer 4: New Line Cinema
Topic: The Lord of the Rings (film series)

Question 5: Did these movies boost the tourist business?
Answer 5: Yes,  tourism in New Zealand is up, possibly due to its exposure in the series, with the country's tourism industry waking up to an audience's familiarity
Topic: The Lord of the Rings (film series)

Question 6: Mention a few main cast members.
Answer 6:  Cate Blanchett,  Ian Holm, Nigel Hawthorne ,  Patrick Stewart, etc.
Topic: The Lord of the Rings (film series)

Question 7: What was the debut movie of the first actress mentioned here?
Answer 7:  ""Paradise Road"" 
Topic: Cate Blanchett

Question 8: What has she done for saving the environment?
Answer 8: She has been a long term proponent of individual and collective action on climate change and other environmental issues, she joined former US Vice-President Al Gore's Climate Project 
Topic: Cate Blanchett

Question 9: Is she currently married?
Answer 9: Yes, she is married to playwright and screenwriter Andrew Upton
Topic: Cate Blanchett

Question 10: When did the afore-mentioned vice president take office?
Answer 10: He served as the 45th vice president of the United States from 1993 to 2001
Topic: Al Gore

"
3QO7EE372OT0KSBJ2K7TZR877VHBQL_3WPCIUYH1AE6R51VXKSUZM7UUNSDT8,21,"Question 1: what was significant about the unifications of italy and germany
Answer 1: UNANSWERABLE
Topic: 

Question 2: What was important in this process for the latter country?
Answer 2: The new state replaced the German Confederation
Topic: Unification of Germany

Question 3: When was this mentioned organization established?
Answer 3: 1815
Topic: German Confederation

Question 4: Where was it established?
Answer 4: UNANSWERABLE
Topic: 

Question 5: How did the French Revolution affect it?
Answer 5: Freedom  was asserted 
Topic: German Confederation

Question 6: When did the this revolution begin?
Answer 6: May 1789
Topic: French Revolution

Question 7: What caused it to begin?
Answer 7: Abolition of Ancien Régime
Topic: French Revolution

Question 8: How was the print media involved in this?
Answer 8: Published it first after the inauguration of the First French Republic
Topic: Ancien Régime

Question 9: Who faced an economic crisis during this period?
Answer 9: Europe
Topic: Ancien Régime

Question 10: In uniting of the country mentioned earlier was any country isolated?
Answer 10: Yes.Austria-Hungary
Topic: Unification of Germany

Question 11: How was it named?
Answer 11: Represented in the Imperial Council and the Lands of the Holy Hungarian Crown of St. Stephen
Topic: Austria-Hungary

"
3D42WVSDH81Z6BELYWAJV32UL3UYFZ_3B286OTISENEFV2E1GNO7FCFBJ9AJ5,13,"Question 1: what are the recommended treatments for individuals with 1st 2nd and 3rd degree burns
Answer 1: Medication, prolonged Specialized burn centres & cooling with Tap Water among others
Topic: Burn

Question 2: What signs does it show?
Answer 2: Signs vary from Lasting Pain, Peeling of skin and feeling of pressure rather than pain to name a few.
Topic: Burn

Question 3: How can it be diagnosed?
Answer 3: Burn can be classified by depth, mechanism of injury, extent, and associated injuries. 
Topic: Burn

Question 4: What different types of it are there?
Answer 4: UNANSWERABLE
Topic: 

Question 5: How can it be prevented?
Answer 5: Burns can be prevented by limiting hot water temperatures, smoke alarms, sprinkler systems and more.
Topic: Burn

Question 6: What medicines are used for the treatment?
Answer 6: Ibuprofen, Acetaminophen and Opioids like Morphine among many others
Topic: Burn

Question 7: What is the first one?
Answer 7: It is a nonsteroidal anti-inflammatory drug class that is used for treating pain, fever, and inflammation.
Topic: Ibuprofen

"
3566S7OX6IWCPL4AZ1CBDM1OWNI71P_3XDSWAMB3756I6JNBXA1U91A5A1CQI,21,"Question 1: What is referred as Bomis?
Answer 1: It was a dot-com company.
Topic: Bomis

Question 2: Ad what do you mean by that?
Answer 2: It supports the creations of free-content online.
Topic: Bomis

Question 3: Who laid its foundation?
Answer 3: Jimmy Wales, Tim Shell, and Michael Davis
Topic: Bomis

Question 4: Can you name any other such company?
Answer 4: Wide World Web
Topic: Dot-com company

Question 5: Is there any board of trustees associated with it?
Answer 5: Yes, Wikimedia Foundation Board of Trustees.
Topic: Bomis

Question 6: What is the goal of this foundation?
Answer 6: To develop and maintain open content, wiki-based projects and provide the full contents of those projects to the public free of charge.
Topic: Wikimedia Foundation

Question 7: Can you name one of its project?
Answer 7: Infrastructure or coordination of the free knowledge projects
Topic: Wikimedia Foundation

Question 8: Name anyone among its trustees?
Answer 8: María Sefidari
Topic: Wikimedia Foundation

Question 9: Does it have any disputes?
Answer 9: There are many disputes that have resulted in litigation while others have not.
Topic: Wikimedia Foundation

Question 10: What kind of grant it receives?
Answer 10: To create a printable version of Wikipedia, to purchase hardware, to help study and simplify user interface etc
Topic: Wikimedia Foundation

Question 11: What is the profession of the board member you mentioned above?
Answer 11: She is the chair of the Wikimedia Foundation Board of Trustees.
Topic: María Sefidari

"
3OJX0UFJ14KWC1J1GMKF2KXR2A49U3_311HQEI8SXT9KHPI7CL35GL092V7ZE,11,"Question 1: What is 'The Wrong Goodbye (Gossip Girl)'?
Answer 1: It is the 87th episode of the television series ""Gossip Girl"".
Topic: The Wrong Goodbye (Gossip Girl)

Question 2: What is it about?
Answer 2: It picks up where the previous episode had left off. Chuck Bass looks for a missing Blair Waldorf, who has been held hostage by an unstable Russell Thorpe.
Topic: The Wrong Goodbye (Gossip Girl)

Question 3: Who were the actors?
Answer 3: Ed Westwick, Leighton Meester and Michael Boatman.
Topic: The Wrong Goodbye (Gossip Girl)

Question 4: Which character did the second actor play?
Answer 4: Blair Waldorf.
Topic: The Wrong Goodbye (Gossip Girl)

Question 5: Is there any controversy related to that character?
Answer 5: Yes, Chuck's public humiliation of Blair, his attempt to pawn her during a business deal, and his use of physical intimidation.
Topic: Blair Waldorf

Question 6: And did the actor have any issues with the law?
Answer 6:  Meester and her mother, Constance, filed lawsuits against each other over Meester's financial support of her younger brother, Alexander, who has multiple health problems.
Topic: Leighton Meester

"
3YCT0L9OMMFEYHFTXE17LMN25X3NSB_3Y3CZJSZ9KZY7D9AEP5G1VIKSAKR51,23,"Question 1: what is the gateway of an egyptian temple that leads to a series of pillared halls or courts called
Answer 1: Main gateway
Topic: Egyptian temple

Question 2: What kind of designs can you find here?
Answer 2:  Like all ancient Egyptian architecture, Egyptian temple designs emphasized order, symmetry, and monumentality and combined geometric shapes with stylized organic motifs. Cavetto cornices at the tops of walls, for instance, were made to imitate rows of palm fronds placed atop archaic walls
Topic: Egyptian temple

Question 3: Which animals were believed to be sacred?
Answer 3: Apis, a sacred bull, an ibis and a baboon
Topic: Egyptian temple

Question 4: What does the last one prey on?
Answer 4: Their diets are omnivorous, they have been known to prey on sheep, goats and poultry.
Topic: Baboon

Question 5: What is their life expectancy?
Answer 5:  Baboons in captivity have been known to live up to 45 years, while in the wild their life expectancy is between 20 to 30 years.
Topic: Baboon

Question 6: What is their relationship like with humans?
Answer 6:  In Egyptian mythology, Babi was the deification of the hamadryas baboon and was therefore a sacred animal. It was known as the attendant of Thoth, so is also called the sacred baboon.  The documentary ""Baboon Woman"" examines the relationship between baboons and humans 
Topic: Baboon

Question 7: What significance does the mythology that you just mentioned have in a religion?
Answer 7: The  ideas of mythology formed much of the basis for Egyptian religion. The purpose of Egyptian religion was the maintenance of ""maat"", and the concepts that myths express were believed to be essential to ""maat"".
Topic: Egyptian mythology

Question 8: What did it originate from?
Answer 8: One obvious influence on myth is the Egyptians' natural surroundings. Each day the sun rose and set, bringing light to the land and regulating human activity; each year the Nile flooded. Thus the Egyptians saw water and the sun as symbols of life and thought of time as a series of natural cycles.
Topic: Egyptian mythology

Question 9: What is its influence on literature?
Answer 9:  Themes and motifs from mythology appear frequently in Egyptian literature. The earliest known Egyptian short story, ""Tale of the Shipwrecked Sailor"", incorporates ideas about the gods and the eventual dissolution of the world into a story set in the past.
Topic: Egyptian mythology

Question 10: Can you give one information on the history of this short story?
Answer 10:  At least one source states that the papyrus having the story written upon it is located within the Imperial Museum in St. Petersburg
Topic: Tale of the Shipwrecked Sailor

Question 11: What is the story based on?
Answer 11: he tale begins with a ""follower"" (sailor) announcing or stating his return from a voyage at sea. He is returning from an apparently failed expedition and is anxious about how the king will receive him.
Topic: Tale of the Shipwrecked Sailor

Question 12: What are the modern uses of the bulls that are sacred?
Answer 12: : In some Christian traditions, Nativity scenes are carved or assembled at Christmas time. Many show a bull or an ox near the baby Jesus, lying in a manger. Traditional songs of Christmas often tell of the bull and the donkey warming the infant with their breath.
Topic: Sacred bull

"
3DGDV62G7OFLW3A8JEZTYTFT8VKP2C_36FFXPMST9U7QT1PNZPLWXG5N96OHC,15,"Question 1: where may have the mycenaeans ultimately ended up
Answer 1: Cyprus and the Levantine coast
Topic: Mycenaean Greece

Question 2: Where is the former place located?
Answer 2: In the Eastern Mediterranean - south of Turkey; west of Syria and Lebanon; north of Egypt, Israel, and Palestine; and southeast of Greece.
Topic: Cyprus

Question 3: How was the place during the Middle Ages?
Answer 3: When the Roman Empire was divided into Eastern and Western parts in 395, Cyprus became part of the East Roman, or Byzantine Empire.
Topic: Cyprus

Question 4: What cultural influence does it have?
Answer 4: Greek Cypriots have influences from Greece and Christianity, while Turkish Cypriots have influences from Turkey and Islam.
Topic: Cyprus

Question 5: What is the aforesaid place which is located at the southern Turkey?
Answer 5: Cyprus is an island country
Topic: Cyprus

Question 6: Where is the aforesaid Eastern Mediterranean located?
Answer 6: It is a loose definition of the eastern approximate half, or third, of the Mediterranean Sea.
Topic: Eastern Mediterranean

Question 7: Which are the places it surrounds?
Answer 7: All of that sea's coastal zones in Southeast Europe, northern Egypt and far Western Asia.
Topic: Eastern Mediterranean

Question 8: How do you define the first one?
Answer 8: It is a geographical region of Europe, consisting primarily of the coterminous Balkan Peninsula.
Topic: Southeast Europe

"
335VBRURDJ6SZW6HV9YXE4O30R49E9_3J5XXLQDHMHNM53N9QMXNV930UX3VS,15,"Question 1: how did they do the tracking shot in wings
Answer 1: UNANSWERABLE
Topic: 

Question 2: When was this movie released ?
Answer 2: August 12, 1927
Topic: Wings (1927 film)

Question 3: Who produced this film ?
Answer 3: Lucien Hubbard
Topic: Wings (1927 film)

Question 4: Name some of the leading cast members ?
Answer 4: Clara Bow, Charles Rogers and Richard Arlen
Topic: Wings (1927 film)

Question 5: Any accolades won by this film ?
Answer 5: Yes - Academy Award for Best Picture and Best Engineering Effects for Roy Pomeroy for the year. 
Topic: Wings (1927 film)

Question 6: What is the main plot of this film ?
Answer 6: It is a romantic action-war film where Jack Powell and David Armstrong are vying for the attention of pretty Sylvia Lewis. Jack and David are shipped off to France to fight against Imperial Germany.
Topic: Wings (1927 film)

Question 7: How was the movies reception ?
Answer 7: An immediate success 
Topic: Wings (1927 film)

Question 8: Who was the first actor mentioned above ?
Answer 8: an American actress
Topic: Clara Bow

"
3J94SKDEKIV463Q5WOAWW61GENED5V_382GHPVPHSXOSSK8PULAE59QNEU34I,9,"Question 1: the english ruler that attempted to restore catholicism was
Answer 1: UNANSWERABLE
Topic: 

Question 2: What do this reformation refers to?
Answer 2: The English Reformation took place in 16th-century England when the Church of England broke away from the authority of the Pope and the Roman Catholic Church.
Topic: English Reformation

Question 3: What action was taken against the clergy?
Answer 3: Having brought down his chancellor, Cardinal Wolsey, Henry VIII finally resolved to charge the whole English clergy with praemunire to secure their agreement to his annulment.
Topic: English Reformation

Question 4: Under whose leadership did this reform start?
Answer 4: It began with Henry VIII's desire for an annulment of his marriage (first requested of Pope Clement VII in 1527).
Topic: English Reformation

Question 5: When did this latter person achieved in his life?
Answer 5: Cardinal de' Medici’s other endeavors on behalf of Pope Leo X were similarly successful, such that ""he had the credit of being the prime mover of papal policy throughout the whole of Leo’s pontificate.""
Topic: Pope Clement VII

"
3KLL7H3EHIEP4MQKJOICBNXYZULHVQ_3OB6JN3AAV2J3TAE11TF2VGRVA7RMG,29,"Question 1: What is referred as Ride Me to Hell?
Answer 1: It is the third episode of the of the American animated television series ""Ugly Americans"", and the seventeenth overall episode of the series
Topic: Ride Me to Hell

Question 2: When was it aired?
Answer 2: July 14, 2011
Topic: Ride Me to Hell

Question 3: Who directed it?
Answer 3: Aaron Augenblick and series creator Devin Clark
Topic: Ride Me to Hell

Question 4: Any character from it?
Answer 4: Grimes, Mark Lilly , Callie Maggotbone, Randall
Topic: Ride Me to Hell

Question 5: Where was this episode aired?
Answer 5: United States
Topic: Ride Me to Hell

Question 6: Where is the former director from?
Answer 6: Wilmington, Delaware
Topic: Aaron Augenblick

Question 7: Can you mention any other work of his?
Answer 7: Superjail!, Wonder Showzen and Golden Age
Topic: Aaron Augenblick

Question 8: Has the first show been broadcasted internationally?
Answer 8: It has been broadcast in Canada
Topic: Superjail!

Question 9: Is it a film or tv series?
Answer 9: Television series
Topic: Superjail!

Question 10: And the second work?
Answer 10: Television series
Topic: Wonder Showzen

Question 11: What's its genre?
Answer 11: Sketch comedy
Topic: Wonder Showzen

Question 12: What do you mean by this term?
Answer 12: It comprises a series of short scenes or vignettes, called ""sketches"", commonly between one and ten minutes long
Topic: Sketch comedy

Question 13: How is it related to festivals?
Answer 13: The growing sketch comedy scene has precipitated the development of sketch comedy festivals in cities all around North America
Topic: Sketch comedy

Question 14: And films?
Answer 14: Several sketch films have been made like  ""If You Don't Stop It... You'll Go Blind"" and the sequel ""Can I Do It... 'Til I Need Glasses?""
Topic: Sketch comedy

Question 15: Did this sequel face any court case?
Answer 15: Robin Williams and his management took legal action against producer Mike Callie and the film distributor for ""false and misleading advertising,""
Topic: Can I Do It... 'Til I Need Glasses?

"
3MVY4USGB6TMKG420YOFGERLKC8ISI_37YYO3NWHDWF0WT6B22TQ6P8L42CCG,15,"Question 1: what military hero from the mexican war became potus
Answer 1: Zachary Taylor.
Topic: Zachary Taylor

Question 2: Who is this person?
Answer 2: He was the 12th president of the United States.
Topic: Zachary Taylor

Question 3: Did he serve in the military?
Answer 3: Yes, he was a career officer in the United States Army, rose to the rank of major general.
Topic: Zachary Taylor

Question 4: Where was he born?
Answer 4: Orange County, Virginia.
Topic: Zachary Taylor

Question 5: Where is this country located?
Answer 5: UNANSWERABLE
Topic: 

Question 6: What is the geography of this country?
Answer 6: UNANSWERABLE
Topic: 

Question 7: Where is the aforementioned county located?
Answer 7: In the Central Piedmont region of the Commonwealth of Virginia.
Topic: Orange County, Virginia

Question 8: What was the role of the person (mentioned in the beginning) during the War of 1812?
Answer 8: He successfully defended Fort Harrison in Indiana Territory from an Indian attack commanded by Tecumseh.
Topic: Zachary Taylor

"
37Y5RYYI0PBJABTXZKOGJOE08NUXSB_3G57RS03HHBH3TSPZZQF0NACHUM527,5,"Question 1: when did if i were a boy come out
Answer 1: October 13, 2008
Topic: If I Were a Boy

Question 2: Who wrote it?
Answer 2: BC Jean and Toby Gad
Topic: If I Were a Boy

Question 3: Where was the former writer from?
Answer 3: Munich
Topic: Toby Gad

"
3GITHABAD3Y8HRETYCTEE2XJOXKN2U_3EQVJH0T55YARUMVETIXA59D2YOHT7,19,"Question 1: What is referred to as Oort cloud?
Answer 1: A theoretical cloud of predominantly icy planetesimals proposed to surround the Sun at distances ranging from 2,000 to 200,000 au
Topic: Oort cloud

Question 2: From where did it originate?
Answer 2: It is thought to have developed after the formation of planets from the primordial protoplanetary disc.
Topic: Oort cloud

Question 3: What is it composed of?
Answer 3: It consists of ices such as water, methane, ethane, carbon monoxide and hydrogen cyanide.
Topic: Oort cloud

Question 4: What are the various states of the first one?
Answer 4: solid phase, liquid phase, and the gaseous phase
Topic: Water

Question 5: What kind of life form does it support?
Answer 5: Nearly all fish, marine mammals, amphibians
Topic: Water

Question 6: Can you mention one characteristic of this last one?
Answer 6: They are ectothermic, tetrapod vertebrates of the class Amphibia
Topic: Amphibian

Question 7: Name one organism that falls under this?
Answer 7: Frogs
Topic: Amphibian

Question 8: How do they reproduce; eggs or direct birth?
Answer 8: Eggs
Topic: Amphibian

Question 9: Can you name any type of the above organism you mentioned?
Answer 9: Cuban tree frog
Topic: Amphibian

Question 10: Where is this found?
Answer 10: Cuba, the Bahamas, and the Cayman Islands
Topic: Cuban tree frog

"
302U8RURJZ7UQ9WXR96CW9795B1VND_3P4C70TRMRNLKC3HQ1RBJG0AD1DLGC,5,"Question 1: who sings in tangled i see the light
Answer 1:  Alan Menken
Topic: Tangled

Question 2: By whom was it written?
Answer 2: Glenn Slater
Topic: Tangled

Question 3: Where is this person from?
Answer 3:  Brooklyn, New York
Topic: Glenn Slater

"
3I7KR83SOFQI95EPM8GDWXOT0N39KB_3N3WJQXEMX3ITRB8MZDZ1ATUJHYL2Y,19,"Question 1: when was linkin park's first album released
Answer 1: 2000
Topic: Linkin Park

Question 2: What was the name of the album released in the above year?
Answer 2: ""Hybrid Theory"" 
Topic: Linkin Park

Question 3: Name some songs from the above collection.
Answer 3:  ""One Step Closer"", ""In the End"", ""Crawling"" and ""Papercut""
Topic: Hybrid Theory

Question 4: Name some of the band members - former or current.
Answer 4: Mike Shinoda, Brad Delson, Dave Farrell, Joe Hahn and Rob Bourdon
Topic: Linkin Park

Question 5: Was there a member's death in this band?
Answer 5: Yes, Chester Bennington
Topic: Linkin Park

Question 6: When did he die?
Answer 6: July 20, 2017
Topic: Chester Bennington

Question 7: What was the cause for his death?
Answer 7: His death was ruled a suicide by hanging.
Topic: Chester Bennington

Question 8: Who is the bassist for this band (former or current)?
Answer 8: Dave Farrell
Topic: Linkin Park

Question 9: Who is the guitarist?
Answer 9: Mike Shinoda
Topic: Linkin Park

Question 10: Can you name a few solo works from the above-mentioned person?
Answer 10: ""Post Traumatic"" 
Topic: Mike Shinoda

"
3WA2XVDZFRUS5MKHSF2YESKMQEE6E6_3HRWUH63RZF0GOXGGVVCC90V8B45NE,15,"Question 1: What is Ruma Maida?
Answer 1: A 2009 Indonesian film.
Topic: Ruma Maida

Question 2: Who directed it?
Answer 2:  Teddy Soeriaatmadja.
Topic: Ruma Maida

Question 3: Which actors starred in it?
Answer 3:  Atiqah Hasiholan, Nino Fernandez, and Frans Tumbuan. 
Topic: Ruma Maida

Question 4: What is the story line of the film?
Answer 4: It details a woman's struggle to save a historic house from a developer; it also shows the life of the house's original owner.
Topic: Ruma Maida

Question 5: Has the second mentioned actor performed in other movies?
Answer 5: Terowongan Casablanca and Coklat Stroberi.
Topic: Nino Fernandez

Question 6: What role was reprised by him in the latter?
Answer 6: The lead role of Nesta.
Topic: Nino Fernandez

Question 7: Where was he born?
Answer 7:  Hamburg.
Topic: Nino Fernandez

Question 8: Where is it located?
Answer 8: Germany.
Topic: Hamburg

"
3TKXBROM5TGTLDLCD4F1OD0YNAGIJK_37PGLWGSJTCOWXRUVPFDPS0B2ZGKIL,23,"Question 1: when do lexie and sloan first get together
Answer 1: The pair sustained fatal injuries during an aviation accident in the eighth-season finale, and Seattle Grace Mercy West is subsequently renamed Grey-Sloan Memorial Hospital in their memory. Following their deaths, Rhimes mused regarding the couple's romance: Mark and Lexie get to be together in a way. 
Topic: Lexie Grey

Question 2: Which series do these characters belong to?
Answer 2: ""Grey's Anatomy""
Topic: Lexie Grey

Question 3: When was it released?
Answer 3: March 27, 2005
Topic: Grey's Anatomy

Question 4: What is it's story about?
Answer 4: It is  an American medical drama television series that  focuses on the lives of surgical interns, residents, and attendings as they develop into seasoned doctors while balancing personal and professional relationships
Topic: Grey's Anatomy

Question 5: When was it premiered?
Answer 5: March 27, 2005
Topic: Grey's Anatomy

Question 6: Where?
Answer 6:  American Broadcasting Company (ABC)
Topic: Grey's Anatomy

Question 7: Can you name a few characters from the series?
Answer 7: Grey, Yang, Stevens, Karev, and O'Malley
Topic: Grey's Anatomy

Question 8: Which actor played the first character?
Answer 8:  Ellen Pompeo
Topic: Grey's Anatomy

Question 9: Was this her debut series?
Answer 9: Yes, Grey's anatomy was her first debut series.
Topic: Ellen Pompeo

Question 10: Where is she from?
Answer 10:  Everett, Massachusetts
Topic: Ellen Pompeo

Question 11: Has she acted in any film?
Answer 11: Yes, some film that she acted are  ""Moonlight Mile"", ""Catch Me If You Can"",  ""Old School"" , etc.
Topic: Ellen Pompeo

Question 12: Where was the second one filmed?
Answer 12: Locations included Burbank, Downey, New York City, LA/Ontario International Airport
Topic: Catch Me If You Can

"
3PKJ68EHDN2TPIAS7MXGO1ZJN9KHJX_3M0556243SQ5UCA7RU18EN4NGECNF9,21,"Question 1: when was season 5 of keeping up with the kardashians filmed
Answer 1: 2010
Topic: Keeping Up with the Kardashians

Question 2: Is this a television series?
Answer 2: Yes, it is a reality television series
Topic: Keeping Up with the Kardashians

Question 3: When was it first released?
Answer 3: October 14, 2007
Topic: Keeping Up with the Kardashians

Question 4: And where was it aired on?
Answer 4: E! cable network
Topic: Keeping Up with the Kardashians

Question 5: Who was the founder of this network?
Answer 5: E! was originally launched as an early example of a national barker channel which was founded by Larry Namer and Alan Mruvka
Topic: E!

Question 6: Where is this first founder from?
Answer 6: New York
Topic: Larry Namer

Question 7: Can you name some of the actors from this television series?
Answer 7: Kim, Kourtney, Khloé, Kendall and Kylie. Kris Humphries, Lamar Odom, Tristan Thompson
Topic: Keeping Up with the Kardashians

Question 8: Who is the second last person you mentioned?
Answer 8: Professional basketball player
Topic: Lamar Odom

Question 9: And what role does he play in the television series?
Answer 9: Khloé's ex-husband
Topic: Keeping Up with the Kardashians

Question 10: Was the last actor also a sports person?
Answer 10: Yes, he is a professional basketball player
Topic: Tristan Thompson

Question 11: Who is the producer of this television series?
Answer 11: Ryan Seacrest
Topic: Keeping Up with the Kardashians

"
3DQYSJDTYLHI0SOFYP4BU7AL743EXP_3QTFNPMJC6OBZT17S6VFHFK5TW1ZNV,31,"Question 1: who is the guy in oops i did it again video
Answer 1: UNANSWERABLE
Topic: 

Question 2: Who is its singer?
Answer 2: Britney Spears
Topic: Oops!... I Did It Again (song)

Question 3: Is it part of any album?
Answer 3: Yes - ""Oops!... I Did It Again"".
Topic: Oops!... I Did It Again (song)

Question 4: Was any music video shot for this?
Answer 4: Yes -  An accompanying music video for ""Oops!... I Did It Again"" was directed.
Topic: Oops!... I Did It Again (song)

Question 5: Who directed it?
Answer 5: Nigel Dick
Topic: Oops!... I Did It Again (song)

Question 6: Was the song performed live anywhere?
Answer 6: Yes - Crazy 2k Tour in Pensacola,  ""Britney Live""
Topic: Oops!... I Did It Again (song)

Question 7: Where is the above singer from?
Answer 7:  McComb, Mississippi
Topic: Britney Spears

Question 8: With what did she begin her career?
Answer 8: She was selected to perform as a solo artist at the annual recital. Spears made her local stage debut at age 5.
Topic: Britney Spears

Question 9: Can you name some of her notable songs or albums?
Answer 9: Baby One More Time"", ""(You Drive Me) Crazy"",  ""Oops!... I Did It Again"".
Topic: Britney Spears

Question 10: Who was she influenced by?
Answer 10: Madonna, Janet Jackson, and Whitney Houston.
Topic: Britney Spears

Question 11: Is this first person also a singer?
Answer 11: Yes - Madonna Louise Ciccone is an American singer-songwriter and actress.
Topic: Madonna

Question 12: Is she married?
Answer 12: Yes - While filming this video, Madonna started dating actor Sean Penn and they married in 1985.
Topic: Madonna

Question 13: Did she marry for a second time?
Answer 13: UNANSWERABLE
Topic: 

Question 14: What is her style?
Answer 14: Dance, funk, R&B and gospel music.
Topic: Madonna

Question 15: Can you mention some of her famous songs or albums?
Answer 15: ""La Isla Bonita"",  ""Papa Don't Preach"", ""Like a Prayer"", ""Justify My Love"".
Topic: Madonna

Question 16: You have mentioned about a director above; was he also into music?
Answer 16: Yes - Nigel Dick is an English music video and film director, writer and musician.
Topic: Nigel Dick

"
